"IndexName","Date","Total Returns Index"
"NIFTY 50","07 Sep 2017","13539.91"
"NIFTY 50","06 Sep 2017","13519.30"
"NIFTY 50","05 Sep 2017","13568.38"
"NIFTY 50","04 Sep 2017","13514.16"
"NIFTY 50","01 Sep 2017","13598.09"
"NIFTY 50","31 Aug 2017","13521.03"
"NIFTY 50","30 Aug 2017","13474.73"
"NIFTY 50","29 Aug 2017","13354.29"
"NIFTY 50","28 Aug 2017","13513.48"
"NIFTY 50","24 Aug 2017","13437.45"
"NIFTY 50","23 Aug 2017","13427.67"
"NIFTY 50","22 Aug 2017","13309.14"
"NIFTY 50","21 Aug 2017","13293.88"
"NIFTY 50","18 Aug 2017","13407.07"
"NIFTY 50","17 Aug 2017","13497.69"
"NIFTY 50","16 Aug 2017","13488.33"
"NIFTY 50","14 Aug 2017","13347.75"
"NIFTY 50","11 Aug 2017","13234.20"
"NIFTY 50","10 Aug 2017","13377.05"
"NIFTY 50","09 Aug 2017","13495.81"
"NIFTY 50","08 Aug 2017","13591.81"
"NIFTY 50","07 Aug 2017","13699.21"
"NIFTY 50","04 Aug 2017","13711.47"
"NIFTY 50","03 Aug 2017","13639.66"
"NIFTY 50","02 Aug 2017","13731.63"
"NIFTY 50","01 Aug 2017","13775.33"
"NIFTY 50","31 Jul 2017","13724.19"
"NIFTY 50","28 Jul 2017","13638.10"
"NIFTY 50","27 Jul 2017","13646.34"
"NIFTY 50","26 Jul 2017","13644.46"
"NIFTY 50","25 Jul 2017","13567.66"
"NIFTY 50","24 Jul 2017","13569.88"
"NIFTY 50","21 Jul 2017","13498.25"
"NIFTY 50","20 Jul 2017","13441.11"
"NIFTY 50","19 Jul 2017","13473.52"
"NIFTY 50","18 Jul 2017","13374.92"
"NIFTY 50","17 Jul 2017","13494.64"
"NIFTY 50","14 Jul 2017","13453.49"
"NIFTY 50","13 Jul 2017","13452.22"
"NIFTY 50","12 Jul 2017","13340.24"
"NIFTY 50","11 Jul 2017","13299.17"
"NIFTY 50","10 Jul 2017","13278.81"
"NIFTY 50","07 Jul 2017","13135.35"
"NIFTY 50","06 Jul 2017","13147.27"
"NIFTY 50","05 Jul 2017","13091.36"
"NIFTY 50","04 Jul 2017","13057.86"
"NIFTY 50","03 Jul 2017","13060.15"
"NIFTY 50","30 Jun 2017","12932.33"
"NIFTY 50","29 Jun 2017","12908.13"
"NIFTY 50","28 Jun 2017","12882.70"
"NIFTY 50","27 Jun 2017","12910.01"
"NIFTY 50","23 Jun 2017","12996.30"
"NIFTY 50","22 Jun 2017","13070.98"
"NIFTY 50","21 Jun 2017","13072.91"
"NIFTY 50","20 Jun 2017","13099.92"
"NIFTY 50","19 Jun 2017","13100.15"
"NIFTY 50","16 Jun 2017","13005.86"
"NIFTY 50","15 Jun 2017","12992.34"
"NIFTY 50","14 Jun 2017","13045.44"
"NIFTY 50","13 Jun 2017","13030.22"
"NIFTY 50","12 Jun 2017","13037.83"
"NIFTY 50","09 Jun 2017","13108.12"
"NIFTY 50","08 Jun 2017","13079.63"
"NIFTY 50","07 Jun 2017","13101.62"
"NIFTY 50","06 Jun 2017","13065.33"
"NIFTY 50","05 Jun 2017","13116.78"
"NIFTY 50","02 Jun 2017","13072.98"
"NIFTY 50","01 Jun 2017","13022.35"
"NIFTY 50","31 May 2017","13018.69"
"NIFTY 50","30 May 2017","13023.19"
"NIFTY 50","29 May 2017","12996.61"
"NIFTY 50","26 May 2017","12981.79"
"NIFTY 50","25 May 2017","12863.38"
"NIFTY 50","24 May 2017","12661.62"
"NIFTY 50","23 May 2017","12695.02"
"NIFTY 50","22 May 2017","12765.48"
"NIFTY 50","19 May 2017","12751.43"
"NIFTY 50","18 May 2017","12753.55"
"NIFTY 50","17 May 2017","12883.83"
"NIFTY 50","16 May 2017","12865.56"
"NIFTY 50","15 May 2017","12775.11"
"NIFTY 50","12 May 2017","12714.97"
"NIFTY 50","11 May 2017","12743.99"
"NIFTY 50","10 May 2017","12723.60"
"NIFTY 50","09 May 2017","12601.23"
"NIFTY 50","08 May 2017","12597.50"
"NIFTY 50","05 May 2017","12558.60"
"NIFTY 50","04 May 2017","12659.51"
"NIFTY 50","03 May 2017","12593.58"
"NIFTY 50","02 May 2017","12596.08"
"NIFTY 50","28 Apr 2017","12582.88"
"NIFTY 50","27 Apr 2017","12634.41"
"NIFTY 50","26 Apr 2017","12647.53"
"NIFTY 50","25 Apr 2017","12586.34"
"NIFTY 50","24 Apr 2017","12466.46"
"NIFTY 50","21 Apr 2017","12333.17"
"NIFTY 50","20 Apr 2017","12356.20"
"NIFTY 50","19 Apr 2017","12311.67"
"NIFTY 50","18 Apr 2017","12313.90"
"NIFTY 50","17 Apr 2017","12360.11"
"NIFTY 50","13 Apr 2017","12375.68"
"NIFTY 50","12 Apr 2017","12446.84"
"NIFTY 50","11 Apr 2017","12492.24"
"NIFTY 50","10 Apr 2017","12417.07"
"NIFTY 50","07 Apr 2017","12439.90"
"NIFTY 50","06 Apr 2017","12525.97"
"NIFTY 50","05 Apr 2017","12530.31"
"NIFTY 50","03 Apr 2017","12493.39"
"NIFTY 50","31 Mar 2017","12406.69"
"NIFTY 50","30 Mar 2017","12404.41"
"NIFTY 50","29 Mar 2017","12363.95"
"NIFTY 50","28 Mar 2017","12305.77"
"NIFTY 50","27 Mar 2017","12230.63"
"NIFTY 50","24 Mar 2017","12314.98"
"NIFTY 50","23 Mar 2017","12283.35"
"NIFTY 50","22 Mar 2017","12207.85"
"NIFTY 50","21 Mar 2017","12330.92"
"NIFTY 50","20 Mar 2017","12338.14"
"NIFTY 50","17 Mar 2017","12383.04"
"NIFTY 50","16 Mar 2017","12374.48"
"NIFTY 50","15 Mar 2017","12278.23"
"NIFTY 50","14 Mar 2017","12281.22"
"NIFTY 50","10 Mar 2017","12066.40"
"NIFTY 50","09 Mar 2017","12056.17"
"NIFTY 50","08 Mar 2017","12050.77"
"NIFTY 50","07 Mar 2017","12081.34"
"NIFTY 50","06 Mar 2017","12103.68"
"NIFTY 50","03 Mar 2017","12014.70"
"NIFTY 50","02 Mar 2017","12017.63"
"NIFTY 50","01 Mar 2017","12079.80"
"NIFTY 50","28 Feb 2017","11990.44"
"NIFTY 50","27 Feb 2017","12009.80"
"NIFTY 50","23 Feb 2017","12067.61"
"NIFTY 50","22 Feb 2017","12050.54"
"NIFTY 50","21 Feb 2017","12024.88"
"NIFTY 50","20 Feb 2017","11986.21"
"NIFTY 50","17 Feb 2017","11908.56"
"NIFTY 50","16 Feb 2017","11849.55"
"NIFTY 50","15 Feb 2017","11776.57"
"NIFTY 50","14 Feb 2017","11865.43"
"NIFTY 50","13 Feb 2017","11882.38"
"NIFTY 50","10 Feb 2017","11866.82"
"NIFTY 50","09 Feb 2017","11846.42"
"NIFTY 50","08 Feb 2017","11833.80"
"NIFTY 50","07 Feb 2017","11832.78"
"NIFTY 50","06 Feb 2017","11874.73"
"NIFTY 50","03 Feb 2017","11793.62"
"NIFTY 50","02 Feb 2017","11784.61"
"NIFTY 50","01 Feb 2017","11758.63"
"NIFTY 50","31 Jan 2017","11548.15"
"NIFTY 50","30 Jan 2017","11644.53"
"NIFTY 50","27 Jan 2017","11656.00"
"NIFTY 50","25 Jan 2017","11604.09"
"NIFTY 50","24 Jan 2017","11432.83"
"NIFTY 50","23 Jan 2017","11319.09"
"NIFTY 50","20 Jan 2017","11260.99"
"NIFTY 50","19 Jan 2017","11376.62"
"NIFTY 50","18 Jan 2017","11352.22"
"NIFTY 50","17 Jan 2017","11326.62"
"NIFTY 50","16 Jan 2017","11346.57"
"NIFTY 50","13 Jan 2017","11329.78"
"NIFTY 50","12 Jan 2017","11339.04"
"NIFTY 50","11 Jan 2017","11303.19"
"NIFTY 50","10 Jan 2017","11179.04"
"NIFTY 50","09 Jan 2017","11108.20"
"NIFTY 50","06 Jan 2017","11118.62"
"NIFTY 50","05 Jan 2017","11159.12"
"NIFTY 50","04 Jan 2017","11046.76"
"NIFTY 50","03 Jan 2017","11049.08"
"NIFTY 50","02 Jan 2017","11031.91"
"NIFTY 50","30 Dec 2016","11040.41"
"NIFTY 50","29 Dec 2016","10929.53"
"NIFTY 50","28 Dec 2016","10836.85"
"NIFTY 50","27 Dec 2016","10834.12"
"NIFTY 50","26 Dec 2016","10666.06"
"NIFTY 50","23 Dec 2016","10770.60"
"NIFTY 50","22 Dec 2016","10761.65"
"NIFTY 50","21 Dec 2016","10872.49"
"NIFTY 50","20 Dec 2016","10900.96"
"NIFTY 50","19 Dec 2016","10930.55"
"NIFTY 50","16 Dec 2016","10977.91"
"NIFTY 50","15 Dec 2016","10997.01"
"NIFTY 50","14 Dec 2016","11035.88"
"NIFTY 50","13 Dec 2016","11088.99"
"NIFTY 50","12 Dec 2016","11020.15"
"NIFTY 50","09 Dec 2016","11142.82"
"NIFTY 50","08 Dec 2016","11122.75"
"NIFTY 50","07 Dec 2016","10927.43"
"NIFTY 50","06 Dec 2016","10982.89"
"NIFTY 50","05 Dec 2016","10963.49"
"NIFTY 50","02 Dec 2016","10906.86"
"NIFTY 50","01 Dec 2016","11050.00"
"NIFTY 50","30 Nov 2016","11092.59"
"NIFTY 50","29 Nov 2016","10981.54"
"NIFTY 50","28 Nov 2016","10960.97"
"NIFTY 50","25 Nov 2016","10943.99"
"NIFTY 50","24 Nov 2016","10743.28"
"NIFTY 50","23 Nov 2016","10834.59"
"NIFTY 50","22 Nov 2016","10792.82"
"NIFTY 50","21 Nov 2016","10694.09"
"NIFTY 50","18 Nov 2016","10889.64"
"NIFTY 50","17 Nov 2016","10897.55"
"NIFTY 50","16 Nov 2016","10940.23"
"NIFTY 50","15 Nov 2016","10935.99"
"NIFTY 50","11 Nov 2016","11189.30"
"NIFTY 50","10 Nov 2016","11498.79"
"NIFTY 50","09 Nov 2016","11372.35"
"NIFTY 50","08 Nov 2016","11522.76"
"NIFTY 50","07 Nov 2016","11460.08"
"NIFTY 50","04 Nov 2016","11374.71"
"NIFTY 50","03 Nov 2016","11443.72"
"NIFTY 50","02 Nov 2016","11479.94"
"NIFTY 50","01 Nov 2016","11631.33"
"NIFTY 50","30 Oct 2016","11628.32"
"NIFTY 50","28 Oct 2016","11644.89"
"NIFTY 50","27 Oct 2016","11614.18"
"NIFTY 50","26 Oct 2016","11612.99"
"NIFTY 50","25 Oct 2016","11715.45"
"NIFTY 50","24 Oct 2016","11739.24"
"NIFTY 50","21 Oct 2016","11716.57"
"NIFTY 50","20 Oct 2016","11717.04"
"NIFTY 50","19 Oct 2016","11662.81"
"NIFTY 50","18 Oct 2016","11688.13"
"NIFTY 50","17 Oct 2016","11475.97"
"NIFTY 50","14 Oct 2016","11560.81"
"NIFTY 50","13 Oct 2016","11547.30"
"NIFTY 50","10 Oct 2016","11729.75"
"NIFTY 50","07 Oct 2016","11714.65"
"NIFTY 50","06 Oct 2016","11730.75"
"NIFTY 50","05 Oct 2016","11777.10"
"NIFTY 50","04 Oct 2016","11811.04"
"NIFTY 50","03 Oct 2016","11769.16"
"NIFTY 50","30 Sep 2016","11598.22"
"NIFTY 50","29 Sep 2016","11571.40"
"NIFTY 50","28 Sep 2016","11778.71"
"NIFTY 50","27 Sep 2016","11726.49"
"NIFTY 50","26 Sep 2016","11748.91"
"NIFTY 50","23 Sep 2016","11895.07"
"NIFTY 50","22 Sep 2016","11943.44"
"NIFTY 50","21 Sep 2016","11821.52"
"NIFTY 50","20 Sep 2016","11819.83"
"NIFTY 50","19 Sep 2016","11863.61"
"NIFTY 50","16 Sep 2016","11825.12"
"NIFTY 50","15 Sep 2016","11774.90"
"NIFTY 50","14 Sep 2016","11751.93"
"NIFTY 50","12 Sep 2016","11737.00"
"NIFTY 50","09 Sep 2016","11940.12"
"NIFTY 50","08 Sep 2016","12055.60"
"NIFTY 50","07 Sep 2016","12005.43"
"NIFTY 50","06 Sep 2016","12037.72"
"NIFTY 50","02 Sep 2016","11857.76"
"NIFTY 50","01 Sep 2016","11810.69"
"NIFTY 50","31 Aug 2016","11826.19"
"NIFTY 50","30 Aug 2016","11766.04"
"NIFTY 50","29 Aug 2016","11581.83"
"NIFTY 50","26 Aug 2016","11534.92"
"NIFTY 50","25 Aug 2016","11561.34"
"NIFTY 50","24 Aug 2016","11639.48"
"NIFTY 50","23 Aug 2016","11615.70"
"NIFTY 50","22 Aug 2016","11611.02"
"NIFTY 50","19 Aug 2016","11661.82"
"NIFTY 50","18 Aug 2016","11670.37"
"NIFTY 50","17 Aug 2016","11598.72"
"NIFTY 50","16 Aug 2016","11623.61"
"NIFTY 50","12 Aug 2016","11663.43"
"NIFTY 50","11 Aug 2016","11555.84"
"NIFTY 50","10 Aug 2016","11532.49"
"NIFTY 50","09 Aug 2016","11669.70"
"NIFTY 50","08 Aug 2016","11713.58"
"NIFTY 50","05 Aug 2016","11675.68"
"NIFTY 50","04 Aug 2016","11498.13"
"NIFTY 50","03 Aug 2016","11489.74"
"NIFTY 50","02 Aug 2016","11594.65"
"NIFTY 50","01 Aug 2016","11612.19"
"NIFTY 50","29 Jul 2016","11614.80"
"NIFTY 50","28 Jul 2016","11652.18"
"NIFTY 50","27 Jul 2016","11579.64"
"NIFTY 50","26 Jul 2016","11545.78"
"NIFTY 50","25 Jul 2016","11606.29"
"NIFTY 50","22 Jul 2016","11477.47"
"NIFTY 50","21 Jul 2016","11435.64"
"NIFTY 50","20 Jul 2016","11508.07"
"NIFTY 50","19 Jul 2016","11457.95"
"NIFTY 50","18 Jul 2016","11431.25"
"NIFTY 50","15 Jul 2016","11474.04"
"NIFTY 50","14 Jul 2016","11497.65"
"NIFTY 50","13 Jul 2016","11436.09"
"NIFTY 50","12 Jul 2016","11438.19"
"NIFTY 50","11 Jul 2016","11366.82"
"NIFTY 50","08 Jul 2016","11172.39"
"NIFTY 50","07 Jul 2016","11192.11"
"NIFTY 50","05 Jul 2016","11186.41"
"NIFTY 50","04 Jul 2016","11233.09"
"NIFTY 50","01 Jul 2016","11175.85"
"NIFTY 50","30 Jun 2016","11121.39"
"NIFTY 50","29 Jun 2016","11009.02"
"NIFTY 50","28 Jun 2016","10899.91"
"NIFTY 50","27 Jun 2016","10855.50"
"NIFTY 50","24 Jun 2016","10847.29"
"NIFTY 50","23 Jun 2016","11091.16"
"NIFTY 50","22 Jun 2016","11000.82"
"NIFTY 50","21 Jun 2016","11020.11"
"NIFTY 50","20 Jun 2016","11045.03"
"NIFTY 50","17 Jun 2016","10953.44"
"NIFTY 50","16 Jun 2016","10913.97"
"NIFTY 50","15 Jun 2016","10990.64"
"NIFTY 50","14 Jun 2016","10859.76"
"NIFTY 50","13 Jun 2016","10862.06"
"NIFTY 50","10 Jun 2016","10941.70"
"NIFTY 50","09 Jun 2016","10986.64"
"NIFTY 50","08 Jun 2016","11068.75"
"NIFTY 50","07 Jun 2016","11059.93"
"NIFTY 50","06 Jun 2016","10972.45"
"NIFTY 50","03 Jun 2016","10992.21"
"NIFTY 50","02 Jun 2016","10986.77"
"NIFTY 50","01 Jun 2016","10934.62"
"NIFTY 50","31 May 2016","10908.07"
"NIFTY 50","30 May 2016","10932.70"
"NIFTY 50","27 May 2016","10884.88"
"NIFTY 50","26 May 2016","10768.78"
"NIFTY 50","25 May 2016","10588.92"
"NIFTY 50","24 May 2016","10340.65"
"NIFTY 50","23 May 2016","10316.91"
"NIFTY 50","20 May 2016","10341.79"
"NIFTY 50","19 May 2016","10386.75"
"NIFTY 50","18 May 2016","10502.51"
"NIFTY 50","17 May 2016","10530.03"
"NIFTY 50","16 May 2016","10489.97"
"NIFTY 50","13 May 2016","10428.78"
"NIFTY 50","12 May 2016","10542.93"
"NIFTY 50","11 May 2016","10474.10"
"NIFTY 50","10 May 2016","10526.11"
"NIFTY 50","09 May 2016","10497.09"
"NIFTY 50","06 May 2016","10320.12"
"NIFTY 50","05 May 2016","10322.82"
"NIFTY 50","04 May 2016","10283.01"
"NIFTY 50","03 May 2016","10336.97"
"NIFTY 50","02 May 2016","10415.52"
"NIFTY 50","29 Apr 2016","10474.15"
"NIFTY 50","28 Apr 2016","10470.71"
"NIFTY 50","27 Apr 2016","10647.74"
"NIFTY 50","26 Apr 2016","10624.72"
"NIFTY 50","25 Apr 2016","10481.12"
"NIFTY 50","22 Apr 2016","10540.19"
"NIFTY 50","21 Apr 2016","10557.22"
"NIFTY 50","20 Apr 2016","10560.79"
"NIFTY 50","18 Apr 2016","10560.74"
"NIFTY 50","13 Apr 2016","10475.02"
"NIFTY 50","12 Apr 2016","10286.18"
"NIFTY 50","11 Apr 2016","10236.11"
"NIFTY 50","08 Apr 2016","10081.01"
"NIFTY 50","07 Apr 2016","10069.36"
"NIFTY 50","06 Apr 2016","10159.98"
"NIFTY 50","05 Apr 2016","10145.10"
"NIFTY 50","04 Apr 2016","10352.69"
"NIFTY 50","01 Apr 2016","10291.69"
"NIFTY 50","31 Mar 2016","10325.50"
"NIFTY 50","30 Mar 2016","10321.20"
"NIFTY 50","29 Mar 2016","10135.49"
"NIFTY 50","28 Mar 2016","10159.66"
"NIFTY 50","23 Mar 2016","10294.93"
"NIFTY 50","22 Mar 2016","10292.77"
"NIFTY 50","21 Mar 2016","10278.30"
"NIFTY 50","18 Mar 2016","10143.60"
"NIFTY 50","17 Mar 2016","10021.13"
"NIFTY 50","16 Mar 2016","9997.90"
"NIFTY 50","15 Mar 2016","9944.76"
"NIFTY 50","14 Mar 2016","10048.89"
"NIFTY 50","11 Mar 2016","10001.18"
"NIFTY 50","10 Mar 2016","9969.15"
"NIFTY 50","09 Mar 2016","10029.96"
"NIFTY 50","08 Mar 2016","9967.99"
"NIFTY 50","04 Mar 2016","9968.09"
"NIFTY 50","03 Mar 2016","9955.10"
"NIFTY 50","02 Mar 2016","9812.68"
"NIFTY 50","01 Mar 2016","9617.51"
"NIFTY 50","29 Feb 2016","9304.26"
"NIFTY 50","26 Feb 2016","9361.10"
"NIFTY 50","25 Feb 2016","9282.38"
"NIFTY 50","24 Feb 2016","9346.39"
"NIFTY 50","23 Feb 2016","9467.41"
"NIFTY 50","22 Feb 2016","9633.83"
"NIFTY 50","19 Feb 2016","9601.77"
"NIFTY 50","18 Feb 2016","9576.46"
"NIFTY 50","17 Feb 2016","9465.52"
"NIFTY 50","16 Feb 2016","9385.36"
"NIFTY 50","15 Feb 2016","9537.74"
"NIFTY 50","12 Feb 2016","9295.41"
"NIFTY 50","11 Feb 2016","9289.29"
"NIFTY 50","10 Feb 2016","9607.98"
"NIFTY 50","09 Feb 2016","9717.87"
"NIFTY 50","08 Feb 2016","9836.41"
"NIFTY 50","05 Feb 2016","9972.05"
"NIFTY 50","04 Feb 2016","9857.82"
"NIFTY 50","03 Feb 2016","9801.62"
"NIFTY 50","02 Feb 2016","9925.98"
"NIFTY 50","01 Feb 2016","10058.69"
"NIFTY 50","29 Jan 2016","10068.86"
"NIFTY 50","28 Jan 2016","9883.94"
"NIFTY 50","27 Jan 2016","9901.35"
"NIFTY 50","25 Jan 2016","9898.28"
"NIFTY 50","22 Jan 2016","9879.13"
"NIFTY 50","21 Jan 2016","9685.29"
"NIFTY 50","20 Jan 2016","9727.77"
"NIFTY 50","19 Jan 2016","9895.18"
"NIFTY 50","18 Jan 2016","9783.26"
"NIFTY 50","15 Jan 2016","9898.80"
"NIFTY 50","14 Jan 2016","10030.53"
"NIFTY 50","13 Jan 2016","10064.62"
"NIFTY 50","12 Jan 2016","9995.25"
"NIFTY 50","11 Jan 2016","10066.57"
"NIFTY 50","08 Jan 2016","10116.45"
"NIFTY 50","07 Jan 2016","10072.45"
"NIFTY 50","06 Jan 2016","10302.32"
"NIFTY 50","05 Jan 2016","10360.42"
"NIFTY 50","04 Jan 2016","10369.24"
"NIFTY 50","01 Jan 2016","10598.00"
"NIFTY 50","31 Dec 2015","10575.63"
"NIFTY 50","30 Dec 2015","10508.91"
"NIFTY 50","29 Dec 2015","10552.46"
"NIFTY 50","28 Dec 2015","10547.37"
"NIFTY 50","24 Dec 2015","10462.08"
"NIFTY 50","23 Dec 2015","10468.61"
"NIFTY 50","22 Dec 2015","10362.35"
"NIFTY 50","21 Dec 2015","10426.69"
"NIFTY 50","18 Dec 2015","10330.16"
"NIFTY 50","17 Dec 2015","10439.83"
"NIFTY 50","16 Dec 2015","10315.45"
"NIFTY 50","15 Dec 2015","10248.91"
"NIFTY 50","14 Dec 2015","10181.25"
"NIFTY 50","11 Dec 2015","10128.57"
"NIFTY 50","10 Dec 2015","10225.54"
"NIFTY 50","09 Dec 2015","10131.26"
"NIFTY 50","08 Dec 2015","10250.03"
"NIFTY 50","07 Dec 2015","10334.77"
"NIFTY 50","04 Dec 2015","10356.71"
"NIFTY 50","03 Dec 2015","10466.19"
"NIFTY 50","02 Dec 2015","10555.62"
"NIFTY 50","01 Dec 2015","10586.99"
"NIFTY 50","30 Nov 2015","10560.84"
"NIFTY 50","27 Nov 2015","10570.76"
"NIFTY 50","26 Nov 2015","10492.35"
"NIFTY 50","24 Nov 2015","10422.86"
"NIFTY 50","23 Nov 2015","10446.40"
"NIFTY 50","20 Nov 2015","10456.11"
"NIFTY 50","19 Nov 2015","10437.71"
"NIFTY 50","18 Nov 2015","10290.03"
"NIFTY 50","17 Nov 2015","10430.78"
"NIFTY 50","16 Nov 2015","10389.64"
"NIFTY 50","13 Nov 2015","10330.60"
"NIFTY 50","11 Nov 2015","10414.07"
"NIFTY 50","10 Nov 2015","10358.65"
"NIFTY 50","09 Nov 2015","10531.91"
"NIFTY 50","06 Nov 2015","10583.88"
"NIFTY 50","05 Nov 2015","10585.41"
"NIFTY 50","04 Nov 2015","10698.19"
"NIFTY 50","03 Nov 2015","10725.48"
"NIFTY 50","02 Nov 2015","10712.32"
"NIFTY 50","30 Oct 2015","10732.25"
"NIFTY 50","29 Oct 2015","10792.35"
"NIFTY 50","28 Oct 2015","10871.42"
"NIFTY 50","27 Oct 2015","10953.26"
"NIFTY 50","26 Oct 2015","10990.02"
"NIFTY 50","23 Oct 2015","11036.44"
"NIFTY 50","21 Oct 2015","10976.65"
"NIFTY 50","20 Oct 2015","10989.00"
"NIFTY 50","19 Oct 2015","11006.79"
"NIFTY 50","16 Oct 2015","10956.47"
"NIFTY 50","15 Oct 2015","10872.82"
"NIFTY 50","14 Oct 2015","10777.67"
"NIFTY 50","13 Oct 2015","10809.32"
"NIFTY 50","12 Oct 2015","10825.14"
"NIFTY 50","09 Oct 2015","10886.38"
"NIFTY 50","08 Oct 2015","10806.18"
"NIFTY 50","07 Oct 2015","10870.04"
"NIFTY 50","06 Oct 2015","10837.50"
"NIFTY 50","05 Oct 2015","10792.79"
"NIFTY 50","01 Oct 2015","10568.94"
"NIFTY 50","30 Sep 2015","10566.29"
"NIFTY 50","29 Sep 2015","10425.93"
"NIFTY 50","28 Sep 2015","10362.68"
"NIFTY 50","24 Sep 2015","10459.44"
"NIFTY 50","23 Sep 2015","10429.44"
"NIFTY 50","22 Sep 2015","10384.35"
"NIFTY 50","21 Sep 2015","10603.80"
"NIFTY 50","18 Sep 2015","10609.87"
"NIFTY 50","16 Sep 2015","10499.73"
"NIFTY 50","15 Sep 2015","10406.56"
"NIFTY 50","14 Sep 2015","10463.93"
"NIFTY 50","11 Sep 2015","10353.54"
"NIFTY 50","10 Sep 2015","10351.93"
"NIFTY 50","09 Sep 2015","10392.45"
"NIFTY 50","08 Sep 2015","10219.21"
"NIFTY 50","07 Sep 2015","10047.15"
"NIFTY 50","04 Sep 2015","10173.65"
"NIFTY 50","03 Sep 2015","10396.83"
"NIFTY 50","02 Sep 2015","10254.61"
"NIFTY 50","01 Sep 2015","10346.16"
"NIFTY 50","31 Aug 2015","10588.80"
"NIFTY 50","28 Aug 2015","10629.49"
"NIFTY 50","27 Aug 2015","10557.50"
"NIFTY 50","26 Aug 2015","10348.40"
"NIFTY 50","25 Aug 2015","10465.46"
"NIFTY 50","24 Aug 2015","10370.27"
"NIFTY 50","21 Aug 2015","11022.22"
"NIFTY 50","20 Aug 2015","11118.95"
"NIFTY 50","19 Aug 2015","11281.26"
"NIFTY 50","18 Aug 2015","11243.28"
"NIFTY 50","17 Aug 2015","11257.56"
"NIFTY 50","14 Aug 2015","11312.32"
"NIFTY 50","13 Aug 2015","11095.98"
"NIFTY 50","12 Aug 2015","11086.67"
"NIFTY 50","11 Aug 2015","11236.57"
"NIFTY 50","10 Aug 2015","11320.25"
"NIFTY 50","07 Aug 2015","11372.02"
"NIFTY 50","06 Aug 2015","11402.67"
"NIFTY 50","05 Aug 2015","11375.18"
"NIFTY 50","04 Aug 2015","11307.41"
"NIFTY 50","03 Aug 2015","11342.11"
"NIFTY 50","31 Jul 2015","11328.56"
"NIFTY 50","30 Jul 2015","11180.79"
"NIFTY 50","29 Jul 2015","11118.71"
"NIFTY 50","28 Jul 2015","11068.18"
"NIFTY 50","27 Jul 2015","11100.03"
"NIFTY 50","24 Jul 2015","11313.22"
"NIFTY 50","23 Jul 2015","11403.83"
"NIFTY 50","22 Jul 2015","11459.27"
"NIFTY 50","21 Jul 2015","11320.88"
"NIFTY 50","20 Jul 2015","11419.13"
"NIFTY 50","17 Jul 2015","11424.87"
"NIFTY 50","16 Jul 2015","11422.48"
"NIFTY 50","15 Jul 2015","11309.10"
"NIFTY 50","14 Jul 2015","11210.85"
"NIFTY 50","13 Jul 2015","11217.67"
"NIFTY 50","10 Jul 2015","11086.29"
"NIFTY 50","09 Jul 2015","11043.14"
"NIFTY 50","08 Jul 2015","11084.34"
"NIFTY 50","07 Jul 2015","11279.56"
"NIFTY 50","06 Jul 2015","11294.60"
"NIFTY 50","03 Jul 2015","11244.49"
"NIFTY 50","02 Jul 2015","11191.50"
"NIFTY 50","01 Jul 2015","11197.83"
"NIFTY 50","30 Jun 2015","11085.87"
"NIFTY 50","29 Jun 2015","11019.47"
"NIFTY 50","26 Jun 2015","11102.52"
"NIFTY 50","25 Jun 2015","11124.95"
"NIFTY 50","24 Jun 2015","11075.71"
"NIFTY 50","23 Jun 2015","11102.60"
"NIFTY 50","22 Jun 2015","11064.89"
"NIFTY 50","19 Jun 2015","10894.44"
"NIFTY 50","18 Jun 2015","10825.96"
"NIFTY 50","17 Jun 2015","10715.85"
"NIFTY 50","16 Jun 2015","10657.23"
"NIFTY 50","15 Jun 2015","10612.12"
"NIFTY 50","12 Jun 2015","10562.76"
"NIFTY 50","11 Jun 2015","10539.53"
"NIFTY 50","10 Jun 2015","10750.07"
"NIFTY 50","09 Jun 2015","10615.01"
"NIFTY 50","08 Jun 2015","10643.82"
"NIFTY 50","05 Jun 2015","10737.17"
"NIFTY 50","04 Jun 2015","10754.83"
"NIFTY 50","03 Jun 2015","10752.52"
"NIFTY 50","02 Jun 2015","10876.52"
"NIFTY 50","01 Jun 2015","11136.64"
"NIFTY 50","29 May 2015","11135.85"
"NIFTY 50","28 May 2015","10984.45"
"NIFTY 50","27 May 2015","11001.96"
"NIFTY 50","26 May 2015","11008.25"
"NIFTY 50","25 May 2015","11049.00"
"NIFTY 50","22 May 2015","11166.12"
"NIFTY 50","21 May 2015","11116.00"
"NIFTY 50","20 May 2015","11118.14"
"NIFTY 50","19 May 2015","11042.12"
"NIFTY 50","18 May 2015","11052.70"
"NIFTY 50","15 May 2015","10905.75"
"NIFTY 50","14 May 2015","10855.42"
"NIFTY 50","13 May 2015","10870.30"
"NIFTY 50","12 May 2015","10727.03"
"NIFTY 50","11 May 2015","10988.82"
"NIFTY 50","08 May 2015","10812.25"
"NIFTY 50","07 May 2015","10630.43"
"NIFTY 50","06 May 2015","10682.81"
"NIFTY 50","05 May 2015","10983.33"
"NIFTY 50","04 May 2015","10992.81"
"NIFTY 50","30 Apr 2015","10794.27"
"NIFTY 50","29 Apr 2015","10871.15"
"NIFTY 50","28 Apr 2015","10931.63"
