"Date","Price","Open","High","Low","Vol.","Change %"
"04-01-2011","17.0300","16.9900","17.5200","15.7600","","0.24%"
"03-01-2011","16.9900","16.5600","17.1000","15.2800","","2.60%"
"31-12-2010","16.5600","17.0200","17.0500","16.3400","","-2.70%"
"30-12-2010","17.0200","17.1300","17.9800","16.4800","","-0.64%"
"29-12-2010","17.1300","18.1300","18.3200","17.1300","","-5.52%"
"28-12-2010","18.1300","18.4500","18.8300","17.8900","","-1.73%"
"27-12-2010","18.4500","17.6500","18.6900","17.0500","","4.53%"
"24-12-2010","17.6500","19.0300","19.3100","17.6200","","-7.25%"
"23-12-2010","19.0300","19.5600","19.7800","18.8100","","-2.71%"
"22-12-2010","19.5600","19.7700","20.0600","18.6700","","-1.06%"
"21-12-2010","19.7700","20.7800","20.7800","18.7500","","-4.86%"
"20-12-2010","20.7800","20.2400","21.8800","20.2400","","2.67%"
"16-12-2010","20.2400","21.4200","21.6000","19.9400","","-5.51%"
"15-12-2010","21.4200","21.4600","22.0900","20.6700","","-0.19%"
"14-12-2010","21.4600","22.5700","22.8300","21.2900","","-4.92%"
"13-12-2010","22.5700","21.6300","23.7200","20.1400","","4.35%"
"10-12-2010","21.6300","22.6000","22.8600","21.4300","","-4.29%"
"09-12-2010","22.6000","20.4300","23.0100","18.2200","","10.62%"
"08-12-2010","20.4300","19.2400","20.9500","18.2100","","6.19%"
"07-12-2010","19.2400","19.3700","19.7900","17.7500","","-0.67%"
"06-12-2010","19.3700","18.6000","19.3700","17.4600","","4.14%"
"03-12-2010","18.6000","18.8000","19.2800","17.1400","","-1.06%"
"02-12-2010","18.8000","19.2000","19.5100","17.5600","","-2.08%"
"01-12-2010","19.2000","20.7100","20.7100","19.0800","","-7.29%"
"30-11-2010","20.7100","21.3100","22.2200","20.6400","","-2.82%"
"29-11-2010","21.3100","22.5800","22.8900","21.3100","","-5.62%"
"26-11-2010","22.5800","21.6300","23.8400","20.1000","","4.39%"
"25-11-2010","21.6300","24.6800","24.6800","21.1200","","-12.36%"
"24-11-2010","24.6800","23.2600","24.9500","20.9500","","6.10%"
"23-11-2010","23.2600","19.9300","24.9500","19.4000","","16.71%"
"22-11-2010","19.9300","21.6000","21.8500","19.4400","","-7.73%"
"19-11-2010","21.6000","20.6200","21.9100","18.4100","","4.75%"
"18-11-2010","20.6200","21.1300","22.8200","17.5900","","-2.41%"
"16-11-2010","21.1300","20.2500","22.4200","17.5200","","4.35%"
"15-11-2010","20.2500","21.6300","22.4800","19.2600","","-6.38%"
"12-11-2010","21.6300","19.3600","22.4100","17.6300","","11.73%"
"11-11-2010","19.3600","19.0800","19.9100","16.3800","","1.47%"
"10-11-2010","19.0800","18.7500","19.2600","16.4500","","1.76%"
"09-11-2010","18.7500","19.6100","19.7800","17.1700","","-4.39%"
"08-11-2010","19.6100","19.2200","20.1200","17.4900","","2.03%"
"05-11-2010","19.2200","19.3600","19.4300","17.7100","","-0.72%"
"04-11-2010","19.3600","21.5300","21.5300","19.2600","","-10.08%"
"03-11-2010","21.5300","21.2500","21.6600","19.2300","","1.32%"
"02-11-2010","21.2500","20.9200","21.8600","19.4300","","1.58%"
"01-11-2010","20.9200","20.7600","21.1900","20.3100","","0.77%"
"29-10-2010","20.7600","20.5200","22.0000","20.0300","","1.17%"
"28-10-2010","20.5200","21.0200","21.2200","20.2800","","-2.38%"
"27-10-2010","21.0200","20.5500","21.7600","20.0900","","2.29%"
"26-10-2010","20.5500","21.3600","21.6000","18.4700","","-3.79%"
"25-10-2010","21.3600","21.6100","22.0400","20.6700","","-1.16%"
"22-10-2010","21.6100","22.1900","22.4400","20.4200","","-2.61%"
"21-10-2010","22.1900","23.8000","23.8000","21.9200","","-6.76%"
"20-10-2010","23.8000","23.2300","23.8600","21.9200","","2.45%"
"19-10-2010","23.2300","22.3500","23.2300","20.5800","","3.94%"
"18-10-2010","22.3500","22.6500","23.9900","21.9700","","-1.32%"
"15-10-2010","22.6500","20.6000","22.6700","17.8000","","9.95%"
"14-10-2010","20.6000","20.0200","20.9900","18.1400","","2.90%"
"13-10-2010","20.0200","20.5100","20.5100","19.0100","","-2.39%"
"12-10-2010","20.5100","21.2000","22.2200","20.5000","","-3.25%"
"11-10-2010","21.2000","21.4000","21.7600","19.6700","","-0.93%"
"08-10-2010","21.4000","22.4500","22.4500","21.0300","","-4.68%"
"07-10-2010","22.4500","21.7300","22.7800","19.3300","","3.31%"
"06-10-2010","21.7300","22.1700","22.1700","20.5900","","-1.98%"
"05-10-2010","22.1700","22.8000","23.0100","21.8100","","-2.76%"
"04-10-2010","22.8000","21.4300","22.8800","21.4300","","6.39%"
"01-10-2010","21.4300","22.2500","22.2500","20.2100","","-3.69%"
"30-09-2010","22.2500","22.1600","22.9500","19.0500","","0.41%"
"29-09-2010","22.1600","21.2100","22.5700","18.8000","","4.48%"
"28-09-2010","21.2100","22.3600","22.4200","20.8500","","-5.14%"
"27-09-2010","22.3600","21.7100","22.8200","20.4700","","2.99%"
"24-09-2010","21.7100","23.9000","23.9000","21.5800","","-9.16%"
"23-09-2010","23.9000","24.2900","24.4600","20.7100","","-1.61%"
"22-09-2010","24.2900","22.6300","24.3500","20.6100","","7.34%"
"21-09-2010","22.6300","21.9500","24.3000","20.9400","","3.10%"
"20-09-2010","21.9500","19.4900","21.9700","17.8500","","12.62%"
"17-09-2010","19.4900","18.8500","19.4900","16.5100","","3.40%"
"16-09-2010","18.8500","19.4300","20.0900","17.9700","","-2.99%"
"15-09-2010","19.4300","18.6000","20.0800","17.5400","","4.46%"
"14-09-2010","18.6000","18.1400","20.6300","16.8800","","2.54%"
"13-09-2010","18.1400","15.9200","18.2300","14.8800","","13.94%"
"09-09-2010","15.9200","15.9700","16.2000","14.9400","","-0.31%"
"08-09-2010","15.9700","15.8300","16.3200","15.1600","","0.88%"
"07-09-2010","15.8300","15.2200","16.0000","14.3500","","4.01%"
"06-09-2010","15.2200","15.8600","16.1100","15.0900","","-4.04%"
"03-09-2010","15.8600","16.1500","16.4400","15.2300","","-1.80%"
"02-09-2010","16.1500","16.7000","16.7000","15.1300","","-3.29%"
"01-09-2010","16.7000","18.4700","18.4700","16.6600","","-9.58%"
"31-08-2010","18.4700","18.3600","19.4200","17.5900","","0.60%"
"30-08-2010","18.3600","19.6300","19.6300","16.6000","","-6.47%"
"27-08-2010","19.6300","17.0900","19.6300","15.2800","","14.86%"
"26-08-2010","17.0900","18.9200","18.9200","16.9000","","-9.67%"
"25-08-2010","18.9200","16.9900","19.3500","15.4000","","11.36%"
"24-08-2010","16.9900","17.1400","17.8000","15.5800","","-0.88%"
"23-08-2010","17.1400","16.7000","17.3000","15.4400","","2.63%"
"20-08-2010","16.7000","16.5300","16.8700","15.2900","","1.03%"
"19-08-2010","16.5300","16.4000","17.0200","15.4700","","0.79%"
"18-08-2010","16.4000","17.6300","17.7600","15.4200","","-6.98%"
"17-08-2010","17.6300","18.1100","18.1100","16.2500","","-2.65%"
"16-08-2010","18.1100","16.7400","18.3200","15.8000","","8.18%"
"13-08-2010","16.7400","18.0000","18.0000","15.8700","","-7.00%"
"12-08-2010","18.0000","18.1100","18.7100","16.7400","","-0.61%"
"11-08-2010","18.1100","17.3300","18.1100","16.3900","","4.50%"
"10-08-2010","17.3300","17.0000","17.7500","16.3700","","1.94%"
"09-08-2010","17.0000","17.3700","17.9200","16.8700","","-2.13%"
"06-08-2010","17.3700","17.7100","17.7100","16.6300","","-1.92%"
"05-08-2010","17.7100","17.0400","17.7200","15.8300","","3.93%"
"04-08-2010","17.0400","17.5500","17.6400","16.7400","","-2.91%"
"03-08-2010","17.5500","17.9900","18.2600","16.7800","","-2.45%"
"02-08-2010","17.9900","18.9400","19.2600","17.9200","","-5.02%"
"30-07-2010","18.9400","18.3300","19.2300","16.2500","","3.33%"
"29-07-2010","18.3300","19.5200","19.6500","18.3300","","-6.10%"
"28-07-2010","19.5200","19.2200","19.8100","17.9600","","1.56%"
"27-07-2010","19.2200","19.9700","20.1600","18.9600","","-3.76%"
"26-07-2010","19.9700","19.2400","20.0500","18.6200","","3.79%"
"23-07-2010","19.2400","18.9000","19.7200","17.1400","","1.80%"
"22-07-2010","18.9000","20.0000","20.3700","18.6800","","-5.50%"
"21-07-2010","20.0000","20.3800","20.3800","18.8200","","-1.86%"
"20-07-2010","20.3800","20.7100","20.7100","19.6100","","-1.59%"
"19-07-2010","20.7100","19.7000","20.8700","19.3600","","5.13%"
"16-07-2010","19.7000","19.3700","20.4800","19.3700","","-2.38%"
"15-07-2010","20.1800","19.1200","20.5000","19.1200","","0.55%"
"14-07-2010","20.0700","18.1600","20.2000","18.0700","","5.02%"
"13-07-2010","19.1100","20.0200","20.2900","19.0700","","-4.02%"
"12-07-2010","19.9100","19.9600","20.4200","19.7500","","-1.48%"
"09-07-2010","20.2100","20.4200","20.7700","20.1400","","-4.31%"
"08-07-2010","21.1200","20.8400","21.3200","20.7800","","-4.48%"
"07-07-2010","22.1100","21.2200","22.4400","21.2200","","5.79%"
"06-07-2010","20.9000","21.9100","22.3700","20.7600","","-4.96%"
"05-07-2010","21.9900","22.8900","22.8900","21.8600","","0.41%"
"02-07-2010","21.9000","21.3700","21.9100","20.7800","","2.15%"
"01-07-2010","21.4400","21.0400","22.1000","20.9300","","6.83%"
"30-06-2010","20.0700","21.4600","21.7800","20.0300","","-2.76%"
"29-06-2010","20.6400","20.1100","21.3000","19.9600","","5.58%"
"28-06-2010","19.5500","19.9400","20.8400","19.5500","","-2.25%"
"25-06-2010","20.0000","20.6500","20.6800","19.4500","","-0.35%"
"24-06-2010","20.0700","19.9700","21.6100","19.3400","","-1.33%"
"23-06-2010","20.3400","20.8600","21.8600","20.2800","","-1.45%"
"22-06-2010","20.6400","20.5600","21.4400","19.8800","","6.34%"
"21-06-2010","19.4100","21.1900","21.1900","18.3200","","-2.76%"
"18-06-2010","19.9600","21.3600","21.3600","19.4100","","-4.27%"
"17-06-2010","20.8500","22.6200","22.7700","20.6000","","-8.03%"
"16-06-2010","22.6700","21.3200","22.9100","20.7200","","3.14%"
"15-06-2010","21.9800","22.7400","23.3100","21.6800","","-4.23%"
"14-06-2010","22.9500","24.9300","24.9300","22.8900","","-8.57%"
"11-06-2010","25.1000","25.4200","25.6800","24.7900","","-5.28%"
"10-06-2010","26.5000","27.8600","28.0500","26.4900","","-5.89%"
"09-06-2010","28.1600","28.0600","28.7400","27.5700","","-2.12%"
"08-06-2010","28.7700","27.7400","29.3800","27.2100","","2.79%"
"07-06-2010","27.9900","25.2100","28.4800","25.2100","","13.23%"
"04-06-2010","24.7200","25.1700","25.7800","24.3400","","-2.25%"
"03-06-2010","25.2900","26.0200","26.5100","25.2900","","-8.90%"
"02-06-2010","27.7600","28.0300","29.2700","27.7600","","-4.54%"
"01-06-2010","29.0800","26.6700","29.3400","26.6700","","10.03%"
"31-05-2010","26.4300","26.5700","27.6000","26.4000","","0.00%"
"28-05-2010","26.4300","26.5700","28.5900","26.4300","","-8.89%"
"27-05-2010","29.0100","30.8600","31.9200","28.9500","","-9.77%"
"26-05-2010","32.1500","32.0400","33.6500","31.4600","","-6.87%"
"25-05-2010","34.5200","31.0700","35.8600","31.0700","","10.29%"
"24-05-2010","31.3000","28.3700","31.3000","28.3700","","-2.98%"
"21-05-2010","32.2600","32.9500","33.5100","31.0600","","3.93%"
"20-05-2010","31.0400","29.5200","32.3500","28.6900","","-3.12%"
"19-05-2010","32.0400","27.9400","32.4700","27.9400","","20.72%"
"18-05-2010","26.5400","26.6600","27.6000","26.1800","","-2.32%"
"17-05-2010","27.1700","27.7100","29.3600","27.0100","","2.41%"
"14-05-2010","26.5300","23.4200","26.6600","23.4200","","6.72%"
"13-05-2010","24.8600","24.1800","25.2100","24.1500","","-3.72%"
"12-05-2010","25.8200","24.3700","27.0500","24.3700","","0.04%"
"11-05-2010","25.8100","23.3800","25.9400","23.3800","","6.92%"
"10-05-2010","24.1400","20.6400","26.2000","20.6400","","-11.90%"
"07-05-2010","27.4000","24.3600","28.1000","24.3600","","12.48%"
"06-05-2010","24.3600","23.1300","26.0700","23.1300","","2.83%"
"05-05-2010","23.6900","23.3000","25.1600","23.3000","","1.67%"
"04-05-2010","23.3000","21.3600","23.3800","21.3600","","5.24%"
"03-05-2010","22.1400","21.3000","22.5300","20.9800","","8.80%"
"30-04-2010","20.3500","19.2800","20.7100","19.2800","","-3.96%"
"29-04-2010","21.1900","20.5700","21.8500","20.2900","","-6.78%"
"28-04-2010","22.7300","20.1600","23.1400","20.1600","","14.68%"
"27-04-2010","19.8200","19.7900","20.1200","19.6400","","0.15%"
"26-04-2010","19.7900","18.8500","20.8700","18.8500","","-2.08%"
"23-04-2010","20.2100","20.5300","20.7900","18.6400","","-1.56%"
"22-04-2010","20.5300","19.2300","20.7900","18.7500","","6.76%"
"21-04-2010","19.2300","19.9300","20.2900","19.1300","","-7.86%"
"20-04-2010","20.8700","18.7500","22.5000","18.7500","","-7.90%"
"19-04-2010","22.6600","21.7800","23.3200","21.7800","","4.04%"
"16-04-2010","21.7800","21.5400","22.0700","21.2300","","0.93%"
"15-04-2010","21.5800","18.7500","21.6900","18.6700","","7.15%"
"13-04-2010","20.1400","19.5700","20.4100","19.5700","","0.45%"
"12-04-2010","20.0500","18.6000","20.7300","18.5400","","8.73%"
"09-04-2010","18.4400","18.5200","18.8500","18.0500","","-7.43%"
"08-04-2010","19.9200","17.0400","19.9200","17.0200","","15.01%"
"07-04-2010","17.3200","12.6000","17.8000","12.6000","","0.70%"
"06-04-2010","17.2000","17.0300","17.5700","17.0300","","0.17%"
"05-04-2010","17.1700","17.1400","18.3000","16.9800","","-2.55%"
"01-04-2010","17.6200","19.1600","19.5000","17.5300","","-11.32%"
"31-03-2010","19.8700","19.5500","20.2300","19.0700","","0.35%"
"30-03-2010","19.8000","18.6800","19.8000","18.6800","","5.71%"
"29-03-2010","18.7300","18.3900","19.0400","18.2700","","4.70%"
"26-03-2010","17.8900","17.4500","18.0300","16.9800","","4.93%"
"25-03-2010","17.0500","18.1300","19.5700","17.0500","","-5.96%"
"23-03-2010","18.1300","18.1000","19.5300","17.4700","","-9.17%"
"22-03-2010","19.9600","20.1600","20.2700","18.9800","","12.45%"
"19-03-2010","17.7500","17.4600","18.6700","16.7100","","-1.22%"
"18-03-2010","17.9700","18.2500","18.8500","17.3200","","1.35%"
"17-03-2010","17.7300","19.2200","20.6300","17.1000","","-9.49%"
"16-03-2010","19.5900","19.6400","20.1600","19.2000","","-3.31%"
"15-03-2010","20.2600","20.1400","20.8000","20.1400","","2.69%"
"12-03-2010","19.7300","20.0000","20.2600","19.6200","","-2.04%"
"11-03-2010","20.1400","20.0900","20.4900","20.0100","","0.25%"
"10-03-2010","20.0900","20.7700","20.7700","19.8900","","-3.41%"
"09-03-2010","20.8000","20.4800","21.0000","20.4800","","0.34%"
"08-03-2010","20.7300","20.8100","21.0500","20.6200","","-0.05%"
"05-03-2010","20.7400","20.6900","21.1600","20.2000","","-1.14%"
"04-03-2010","20.9800","20.4500","21.4700","20.4500","","1.11%"
"03-03-2010","20.7500","21.6300","21.7100","20.5700","","-4.07%"
"02-03-2010","21.6300","23.7500","23.8100","21.6300","","-9.95%"
"26-02-2010","24.0200","29.6600","29.8000","23.7900","","-18.71%"
"25-02-2010","29.5500","28.9300","30.4900","28.9100","","-2.80%"
"24-02-2010","30.4000","28.7900","31.3200","28.7900","","-1.90%"
"23-02-2010","30.9900","30.2300","32.1000","30.2300","","-3.55%"
"22-02-2010","32.1300","30.1400","32.1400","28.7700","","0.72%"
"19-02-2010","31.9000","29.7600","31.9700","29.5200","","7.19%"
"18-02-2010","29.7600","27.6000","29.9600","27.6000","","2.48%"
"17-02-2010","29.0400","28.3800","29.7600","28.2900","","1.08%"
"16-02-2010","28.7300","28.1200","29.9300","28.1200","","-3.20%"
"15-02-2010","29.6800","28.3000","30.5700","28.3000","","3.02%"
"11-02-2010","28.8100","28.6200","29.7400","28.5400","","-5.70%"
"10-02-2010","30.5500","28.2400","30.7600","28.2400","","2.14%"
"09-02-2010","29.9100","30.3600","30.4200","29.6600","","-1.48%"
"08-02-2010","30.3600","29.7500","31.9000","29.5700","","3.90%"
"06-02-2010","29.2200","30.2100","30.2100","29.1400","","-2.83%"
"05-02-2010","30.0700","28.2400","31.2300","28.2400","","11.08%"
"04-02-2010","27.0700","25.4800","27.2300","25.4800","","5.99%"
"03-02-2010","25.5400","26.0600","26.0800","25.4100","","-4.31%"
"02-02-2010","26.6900","24.7800","26.9900","24.7800","","4.22%"
"01-02-2010","25.6100","26.8000","27.3100","25.5100","","-1.99%"
"29-01-2010","26.1300","28.5900","28.5900","26.0000","","-3.08%"
"28-01-2010","26.9600","27.5700","28.8200","26.7900","","-6.78%"
"27-01-2010","28.9200","26.5000","28.9200","26.5000","","12.01%"
"25-01-2010","25.8200","26.3100","26.4500","25.0600","","3.90%"
"22-01-2010","24.8500","24.2600","26.2700","23.8200","","5.74%"
"21-01-2010","23.5000","22.6700","24.3500","21.4600","","5.43%"
"20-01-2010","22.2900","21.0600","22.8300","20.9200","","-0.22%"
"19-01-2010","22.3400","20.6800","22.4800","20.6500","","3.67%"
"18-01-2010","21.5500","21.6000","21.9700","21.4900","","2.23%"
"15-01-2010","21.0800","20.4100","21.3300","20.3400","","0.48%"
"14-01-2010","20.9800","21.3100","21.5300","20.9200","","-4.59%"
"13-01-2010","21.9900","22.7500","23.1500","21.9400","","-4.72%"
"12-01-2010","23.0800","22.6800","23.2200","22.3700","","1.76%"
"11-01-2010","22.6800","22.6300","23.0500","22.3900","","0.49%"
"08-01-2010","22.5700","22.3700","22.7100","22.1900","","0.31%"
"07-01-2010","22.5000","22.2200","22.9300","22.2200","","1.72%"
"06-01-2010","22.1200","21.7700","22.5500","21.7700","","-0.67%"
"05-01-2010","22.2700","22.9800","23.2200","22.1200","","-5.80%"
"04-01-2010","23.6400","23.7900","24.9700","23.6000","","1.29%"
"31-12-2009","23.3400","23.7300","24.4400","23.2000","","-5.20%"
"30-12-2009","24.6200","24.0500","25.0400","24.0500","","0.86%"
"29-12-2009","24.4100","24.3400","24.6800","23.5400","","7.58%"
"24-12-2009","22.6900","24.8300","24.8300","22.3000","","-4.82%"
"23-12-2009","23.8400","24.7900","25.2600","23.3700","","-2.77%"
"22-12-2009","24.5200","26.2100","26.2100","23.4100","","-6.38%"
"21-12-2009","26.1900","26.5900","27.2000","25.9300","","-1.76%"
"18-12-2009","26.6600","27.6100","27.6100","26.4700","","-2.17%"
"17-12-2009","27.2500","26.4000","27.7100","26.4000","","-0.40%"
"16-12-2009","27.3600","28.3600","28.4800","27.3100","","-3.39%"
"15-12-2009","28.3200","26.8600","28.5500","26.8600","","1.54%"
"14-12-2009","27.8900","27.4200","28.3800","26.8200","","2.73%"
"11-12-2009","27.1500","24.9700","27.8200","24.9700","","-0.18%"
"10-12-2009","27.2000","26.7500","27.6500","26.7500","","0.78%"
"09-12-2009","26.9900","26.0800","27.4600","26.0800","","2.00%"
"08-12-2009","26.4600","26.7100","27.6200","26.4200","","-4.37%"
"07-12-2009","27.6700","25.7500","27.7800","25.7500","","5.85%"
"04-12-2009","26.1400","25.3600","26.7600","25.3600","","0.58%"
"03-12-2009","25.9900","25.0300","26.0300","25.0300","","-0.15%"
"02-12-2009","26.0300","24.3600","26.3600","24.3600","","2.28%"
"01-12-2009","25.4500","25.7300","27.3400","25.3600","","-7.66%"
"30-11-2009","27.5600","26.8400","28.7700","26.7900","","-8.32%"
"27-11-2009","30.0600","29.3300","35.4800","29.2400","","6.18%"
"26-11-2009","28.3100","20.9600","28.7400","20.9600","","13.92%"
"25-11-2009","24.8500","26.0900","26.5700","23.5700","","-4.75%"
"24-11-2009","26.0900","24.1100","27.6700","24.1100","","-2.25%"
"23-11-2009","26.6900","26.6400","27.0300","24.9000","","0.19%"
"20-11-2009","26.6400","28.5500","28.9500","26.3800","","-6.69%"
"19-11-2009","28.5500","30.4400","30.4400","26.2000","","8.18%"
"18-11-2009","26.3900","25.7900","26.8700","25.7900","","-1.46%"
"17-11-2009","26.7800","27.9500","28.4300","26.7800","","-4.19%"
"16-11-2009","27.9500","29.0900","29.0900","27.8600","","-3.92%"
"13-11-2009","29.0900","29.6400","29.9000","28.7700","","-1.86%"
"12-11-2009","29.6400","28.9600","30.4000","28.5600","","2.35%"
"11-11-2009","28.9600","30.0600","30.1000","28.6600","","-3.66%"
"10-11-2009","30.0600","28.9200","30.5900","28.1200","","3.94%"
"09-11-2009","28.9200","29.0400","30.5800","28.7800","","-0.41%"
"06-11-2009","29.0400","28.3900","30.7800","28.3000","","-1.79%"
"05-11-2009","29.5700","29.8600","31.5300","29.5300","","-1.07%"
"04-11-2009","29.8900","28.6600","30.8400","28.6600","","22.35%"
"03-11-2009","24.4300","28.7600","67.8800","22.4700","","-3.78%"
"30-10-2009","25.3900","28.2200","63.8300","24.8100","","-10.03%"
"29-10-2009","28.2200","29.7100","30.0300","27.7500","","-0.91%"
"28-10-2009","28.4800","27.4500","28.6900","27.4500","","1.06%"
"27-10-2009","28.1800","25.9900","28.3500","25.8500","","15.07%"
"26-10-2009","24.4900","24.4900","24.4900","24.4900","","0.00%"
"23-10-2009","24.4900","26.7400","26.7400","23.8900","","-3.92%"
"22-10-2009","25.4900","27.7800","27.7800","24.7500","","-4.82%"
"21-10-2009","26.7800","26.5700","27.1100","26.3100","","0.34%"
"20-10-2009","26.6900","25.9600","26.9300","25.9600","","1.56%"
"17-10-2009","26.2800","25.6500","26.6400","25.6500","","1.00%"
"16-10-2009","26.0200","26.8800","27.2500","25.8400","","-2.33%"
"15-10-2009","26.6400","26.2200","27.5800","26.2200","","0.99%"
"14-10-2009","26.3800","26.3800","28.0800","26.3800","","-6.45%"
"12-10-2009","28.2000","30.8000","31.1500","27.9700","","-6.78%"
"09-10-2009","30.2500","29.8200","30.6400","29.5800","","1.27%"
"08-10-2009","29.8700","29.9100","30.2200","29.1200","","-2.00%"
"07-10-2009","30.4800","27.8800","35.9000","27.2000","","9.84%"
"06-10-2009","27.7500","27.8600","32.3900","27.4400","","-3.38%"
"05-10-2009","28.7200","31.0800","32.0700","27.7900","","13.20%"
"01-10-2009","25.3700","25.2500","29.0600","25.0000","","0.40%"
"30-09-2009","25.2700","27.0900","27.5500","24.9700","","-3.03%"
"29-09-2009","26.0600","26.5300","27.1700","26.0000","","-0.19%"
"25-09-2009","26.1100","26.4300","26.4300","23.4300","","7.18%"
"24-09-2009","24.3600","26.5100","28.7600","24.2900","","-8.11%"
"23-09-2009","26.5100","26.8000","27.5000","25.8800","","-1.08%"
"22-09-2009","26.8000","25.8600","27.8600","25.8600","","3.63%"
"18-09-2009","25.8600","27.2700","28.0500","25.4000","","-5.17%"
"17-09-2009","27.2700","28.3200","32.2900","23.1400","","-3.71%"
"16-09-2009","28.3200","29.9100","30.0000","28.3100","","-6.23%"
"15-09-2009","30.2000","31.6700","32.8000","29.8000","","-4.64%"
"14-09-2009","31.6700","31.7700","34.9300","31.6700","","1.60%"
"11-09-2009","31.1700","32.5800","32.5800","31.0500","","-4.33%"
"10-09-2009","32.5800","31.2800","32.9600","30.9600","","2.91%"
"09-09-2009","31.6600","31.9700","32.3400","31.6600","","-0.97%"
"08-09-2009","31.9700","52.0400","52.0400","31.9300","","-0.75%"
"07-09-2009","32.2100","63.2100","68.1300","32.0100","","-0.92%"
"04-09-2009","32.5100","33.7400","57.1100","32.3500","","-4.69%"
"03-09-2009","34.1100","34.9600","58.7600","34.1100","","-2.43%"
"02-09-2009","34.9600","61.0300","74.5000","34.8700","","-0.06%"
"01-09-2009","34.9800","78.9100","81.9300","33.5800","","1.36%"
"31-08-2009","34.5100","34.6400","68.9600","33.9000","","3.73%"
"28-08-2009","33.2700","32.6100","86.8800","32.6100","","-4.51%"
"27-08-2009","34.8400","73.7500","73.7500","23.3200","","-3.94%"
"26-08-2009","36.2700","48.3000","72.9100","35.3000","","-24.91%"
"25-08-2009","48.3000","63.5800","83.3700","37.0600","","25.42%"
"24-08-2009","38.5100","62.7200","66.9900","35.3000","","0.00%"
"21-08-2009","38.5100","62.7200","66.9900","35.3000","","4.56%"
"20-08-2009","36.8300","40.2100","71.0700","36.2800","","-8.41%"
"19-08-2009","40.2100","45.0400","57.2700","37.2600","","-10.72%"
"18-08-2009","45.0400","37.5200","52.3200","37.0300","","-3.12%"
"17-08-2009","46.4900","34.9300","55.2200","34.9300","","5.09%"
"14-08-2009","44.2400","36.4500","59.9900","35.9700","","3.36%"
"13-08-2009","42.8000","38.6600","59.3300","37.8500","","0.66%"
"12-08-2009","42.5200","38.2000","72.1200","37.0700","","11.31%"
"11-08-2009","38.2000","42.2900","70.8100","36.7800","","0.03%"
"10-08-2009","38.1900","40.8500","69.4900","35.0300","","-6.51%"
"07-08-2009","40.8500","37.6500","64.5000","36.6700","","8.50%"
"06-08-2009","37.6500","34.4700","63.0700","32.1300","","2.59%"
"05-08-2009","36.7000","27.3700","60.5100","27.3700","","-0.27%"
"04-08-2009","36.8000","36.1400","62.5400","35.9700","","-9.47%"
"03-08-2009","40.6500","39.2100","54.1300","36.5800","","3.67%"
"31-07-2009","39.2100","34.8600","39.2100","34.4900","","4.31%"
"30-07-2009","37.5900","37.3300","37.8300","35.1300","","0.70%"
"29-07-2009","37.3300","36.0700","42.4200","35.8600","","3.49%"
"28-07-2009","36.0700","37.3900","37.6900","35.9800","","-3.53%"
"27-07-2009","37.3900","36.4700","38.9900","36.4700","","2.52%"
"24-07-2009","36.4700","34.0500","40.2100","34.0500","","7.11%"
"23-07-2009","34.0500","43.2700","43.2700","32.5700","","-8.32%"
"22-07-2009","37.1400","36.3900","37.2800","35.8100","","1.50%"
"21-07-2009","36.5900","36.9800","38.6500","36.4500","","-1.03%"
"20-07-2009","36.9700","35.8900","37.9500","35.8900","","3.01%"
"17-07-2009","35.8900","37.6100","37.6100","35.5900","","-4.52%"
"16-07-2009","37.5900","35.6400","38.2600","35.6400","","3.98%"
"15-07-2009","36.1500","35.8100","36.3500","34.3500","","3.14%"
"14-07-2009","35.0500","36.3500","36.3500","34.6600","","-4.18%"
"13-07-2009","36.5800","35.8300","38.3800","35.8300","","2.09%"
"10-07-2009","35.8300","35.5900","36.8200","34.9500","","-2.21%"
"09-07-2009","36.6400","36.6700","38.3900","36.6400","","-1.98%"
"08-07-2009","37.3800","33.9900","38.9300","36.1700","","3.35%"
"07-07-2009","36.1700","38.8200","40.3800","36.1300","","-9.33%"
"06-07-2009","39.8900","46.2300","47.4800","39.5400","","-13.02%"
"03-07-2009","45.8600","43.8800","45.9000","43.8800","","4.51%"
"02-07-2009","43.8800","42.9100","44.8900","42.9100","","1.69%"
"01-07-2009","43.1500","42.2000","44.5500","42.2000","","1.43%"
"30-06-2009","42.5400","40.8000","43.2700","40.5000","","5.53%"
"29-06-2009","40.3100","37.9900","40.6800","36.9900","","6.11%"
"26-06-2009","37.9900","38.5900","44.3300","31.1200","","-1.55%"
"25-06-2009","38.5900","44.9000","47.6500","37.1300","","-8.60%"
"24-06-2009","42.2200","53.7200","53.7200","42.2200","","-12.46%"
"23-06-2009","48.2300","56.5600","56.5600","44.8000","","1.47%"
"22-06-2009","47.5300","48.9500","64.6100","44.2600","","-2.90%"
"19-06-2009","48.9500","55.6800","57.1000","47.8300","","-10.17%"
"18-06-2009","54.4900","62.0500","70.2800","50.1300","","-12.18%"
"17-06-2009","62.0500","40.8400","64.5300","40.3700","","48.84%"
"16-06-2009","41.6900","42.1900","71.2100","41.3100","","-20.91%"
"15-06-2009","52.7100","40.3400","80.4200","40.3400","","29.10%"
"12-06-2009","40.8300","49.2000","74.5400","39.5100","","-0.46%"
"11-06-2009","41.0200","40.4700","67.5500","39.7100","","1.36%"
